file_path: experiment/datasets/fjsp.brandimarte.Mk10.m15j20c5.txt
Total time: 1722
Total time: 353
Total time: 353
Total time: 347
Total time: 347
Total time: 330
Total time: 322
Total time: 318
Total time: 317
Total time: 317
Total time: 315
Total time: 315
Total time: 314
Total time: 314
Total time: 311
Total time: 311
Total time: 311
Total time: 311
Total time: 311
Total time: 311
Total time: 311
Total time: 311
Total time: 311
Total time: 311
Total time: 311
Total time: 311
Total time: 311
Total time: 311
Total time: 311
Total time: 311
Total time: 311
Total time: 311
Total time: 311
Total time: 311
Total time: 311
Total time: 311
Time cost: 16069s

