file_path: experiment/datasets/fjsp.dauzere.04a.m5j10c3.txt
Total time: 10178
Total time: 3684
Total time: 3596
Total time: 3517
Total time: 3517
Total time: 3280
Total time: 3280
Total time: 3280
Total time: 3224
Total time: 3179
Total time: 3159
Total time: 3142
Total time: 3142
Total time: 3142
Total time: 3142
Total time: 3127
Total time: 3113
Total time: 3113
Total time: 3113
Total time: 3113
Total time: 3107
Total time: 3107
Total time: 3087
Total time: 3087
Total time: 3087
Total time: 3087
Total time: 3087
Total time: 3069
Total time: 3069
Total time: 3069
Total time: 3069
Total time: 3069
Total time: 3069
Total time: 3069
Total time: 3068
Total time: 3068
Total time: 3068
Total time: 3068
Total time: 3068
Total time: 3062
Total time: 3059
Total time: 3044
Total time: 3044
Total time: 3044
Total time: 3044
Total time: 3044
Total time: 3044
Total time: 3044
Total time: 3044
Total time: 3044
Total time: 3044
Total time: 3044
Total time: 3044
Total time: 3044
Total time: 3044
Total time: 3044
Total time: 3044
Total time: 3044
Total time: 3044
Total time: 3044
Total time: 3044
Total time: 3044
Total time: 3044
Time cost: 9490s

