file_path: experiment/datasets/fjsp.dauzere.12a.m8j15c8.txt
Total time: 12927
Total time: 3700
Total time: 3609
Total time: 3541
Total time: 3541
Total time: 3459
Total time: 3365
Total time: 3365
Total time: 3365
Total time: 3365
Total time: 3312
Total time: 3265
Total time: 3265
Total time: 3246
Total time: 3229
Total time: 3225
Total time: 3179
Total time: 3179
Total time: 3166
Total time: 3166
Total time: 3166
Total time: 3166
Total time: 3166
Total time: 3142
Total time: 3134
Total time: 3134
Total time: 3127
Total time: 3127
Total time: 3099
Total time: 3094
Total time: 3074
Total time: 3074
Total time: 3061
Total time: 3061
Total time: 3061
Total time: 3021
Total time: 3015
Total time: 2992
Total time: 2986
Total time: 2982
Total time: 2936
Total time: 2925
Total time: 2925
Total time: 2925
Total time: 2923
Total time: 2923
Total time: 2923
Total time: 2921
Total time: 2921
Total time: 2905
Total time: 2905
Total time: 2875
Total time: 2875
Total time: 2875
Total time: 2864
Total time: 2862
Total time: 2862
Total time: 2854
Total time: 2854
Total time: 2854
Time cost: 30190s

