file_path: experiment/datasets/fjsp.brandimarte.Mk09.m10j20c5.txt
Total time: 1833
Total time: 459
Total time: 459
Total time: 449
Total time: 438
Total time: 438
Total time: 428
Total time: 423
Total time: 418
Total time: 418
Total time: 410
Total time: 410
Total time: 408
Total time: 408
Total time: 400
Total time: 400
Total time: 393
Total time: 393
Total time: 393
Total time: 393
Total time: 393
Total time: 393
Total time: 393
Total time: 393
Total time: 393
Total time: 393
Total time: 393
Total time: 390
Total time: 385
Total time: 383
Total time: 383
Total time: 383
Total time: 380
Total time: 380
Total time: 380
Total time: 380
Total time: 376
Total time: 376
Total time: 376
Total time: 376
Total time: 376
Total time: 376
Total time: 375
Total time: 372
Total time: 372
Total time: 372
Total time: 372
Total time: 372
Total time: 372
Total time: 372
Total time: 372
Total time: 372
Total time: 372
Total time: 372
Total time: 372
Total time: 372
Total time: 372
Total time: 372
Total time: 372
Total time: 372
Total time: 372
Total time: 372
Total time: 372
Total time: 372
Total time: 372
Time cost: 25140s

