file_path: experiment/datasets/fjsp.dauzere.09a.m8j15c8.txt
Total time: 13009
Total time: 3506
Total time: 3417
Total time: 3417
Total time: 3417
Total time: 3358
Total time: 3329
Total time: 3329
Total time: 3329
Total time: 3329
Total time: 3304
Total time: 3284
Total time: 3284
Total time: 3264
Total time: 3235
Total time: 3170
Total time: 3155
Total time: 3155
Total time: 3124
Total time: 3124
Total time: 3124
Total time: 3124
Total time: 3124
Total time: 3110
Total time: 3097
Total time: 3097
Total time: 3083
Total time: 3083
Total time: 3069
Total time: 3060
Total time: 3050
Total time: 3050
Total time: 3046
Total time: 3046
Total time: 3046
Total time: 3035
Total time: 3032
Total time: 3018
Total time: 3009
Total time: 3005
Total time: 2995
Total time: 2994
Total time: 2994
Total time: 2994
Total time: 2989
Total time: 2989
Total time: 2989
Total time: 2988
Total time: 2988
Total time: 2979
Total time: 2979
Total time: 2940
Total time: 2940
Total time: 2940
Time cost: 30132s

